timestamp,u,v,w,h,latency_ms,frame_drop
1779316003.1024995,279,155,77,96,0.55,0.0
1779316003.2024753,288,151,78,95,0.57,0.0
1779316003.3024802,288,151,78,95,0.57,0.0
1779316003.4024827,336,138,83,100,8.0,0.0
1779316003.5024848,336,138,83,100,8.0,0.0
1779316003.6024835,341,137,83,104,0.45,0.0
1779316003.7024636,341,137,83,104,0.45,0.0
1779316003.8024864,369,126,86,107,0.58,0.0
1779316003.902465,369,126,86,107,0.58,0.0
1779316004.0024757,351,123,85,107,0.54,0.0
1779316004.1024766,351,123,85,107,0.54,0.0
1779316004.20247,350,123,85,107,0.58,0.0
1779316004.3024828,350,123,85,107,0.58,0.0
1779316004.4024744,350,123,85,107,0.58,0.0
1779316004.5024717,350,123,85,107,0.58,0.0
1779316004.6024916,330,125,85,111,0.26,0.0
1779316004.7024837,330,125,85,111,0.26,0.0
1779316004.802474,330,126,84,112,0.29,0.0
1779316004.9024873,330,126,84,112,0.29,0.0
1779316005.0024767,331,125,84,111,0.55,0.0
1779316005.1024728,331,125,84,111,0.55,0.0
1779316005.20248,331,125,84,111,0.55,0.0
1779316005.3024626,331,125,84,111,0.57,0.0
1779316005.4024806,331,125,84,111,0.57,0.0
1779316005.5024798,331,125,84,111,0.57,0.0
1779316005.602473,331,125,84,111,0.51,0.0
1779316005.7024698,331,125,84,111,0.51,0.0
1779316005.8024752,331,125,84,111,0.51,0.0
1779316005.9024704,334,124,85,110,0.33,0.0
1779316006.0023913,334,124,85,110,0.33,0.0
1779316006.1024516,334,124,85,110,0.33,0.0
1779316006.2024987,334,124,85,110,0.33,0.0
1779316006.3025322,335,124,86,110,3.74,0.0
1779316006.4024832,335,124,86,110,3.74,0.0
1779316006.502486,335,124,86,109,0.28,0.0
