timestamp,u,v,w,h,latency_ms,frame_drop
1779405113.1100712,353,102,89,118,0.67,0.0
1779405113.2100685,353,102,89,118,0.67,0.0
1779405113.3100746,353,102,89,119,0.61,0.0
1779405113.410075,353,102,89,119,0.61,0.0
1779405113.5100799,353,102,89,119,0.61,0.0
1779405113.6100738,354,102,90,119,0.49,0.0
1779405113.710061,354,102,90,119,0.49,0.0
1779405113.810007,354,102,90,119,0.49,0.0
1779405113.9100761,354,102,90,119,0.52,0.0
1779405114.0100002,354,102,90,119,0.52,0.0
1779405114.110055,354,102,90,119,0.52,0.0
1779405114.2100806,355,103,90,119,0.52,0.0
1779405114.3100762,355,103,90,119,0.52,0.0
1779405114.410347,355,103,90,119,0.48,0.0
1779405114.5100746,355,103,90,119,0.48,0.0
1779405114.610218,355,103,90,119,0.48,0.0
1779405114.7100646,355,103,90,119,0.48,0.0
1779405114.8100662,356,104,90,119,0.43,0.0
1779405114.9100585,356,104,90,119,0.43,0.0
1779405115.0100675,356,105,90,119,1.62,0.0
1779405115.110069,357,105,89,119,0.45,0.0
1779405115.210078,357,105,89,119,0.45,0.0
1779405115.310078,358,106,89,118,0.42,0.0
1779405115.4100697,358,106,89,118,0.42,0.0
1779405115.5100646,358,106,89,118,0.42,0.0
1779405115.6100628,358,106,89,118,0.42,0.0
1779405115.7100625,358,106,89,118,0.49,0.0
1779405115.8100638,358,106,89,118,0.49,0.0
1779405115.9100633,358,106,89,118,0.49,0.0
1779405116.0100822,358,106,89,118,0.49,0.0
1779405116.110076,359,107,89,118,0.93,0.0
1779405116.2100835,359,107,89,118,0.93,0.0
1779405116.310085,359,107,89,118,0.42,0.0
1779405116.4100769,359,107,89,118,0.42,0.0
1779405116.5100718,359,107,89,118,0.42,0.0
1779405116.6100438,359,107,89,118,0.42,0.0
1779405116.710005,359,107,89,118,0.42,0.0
1779405116.8101833,360,107,89,118,0.51,0.0
1779405116.9100842,360,107,89,118,0.51,0.0
1779405117.0100794,360,107,89,118,0.51,0.0
1779405117.1100795,360,107,89,118,0.51,0.0
1779405117.2100687,360,107,89,118,0.5,0.0
1779405117.3101027,360,107,89,118,7.19,0.0
1779405117.4100552,360,107,89,118,7.19,0.0
1779405117.510109,360,107,89,118,7.19,0.0
1779405117.6107988,361,108,89,118,0.44,0.0
1779405117.710078,361,108,89,118,0.44,0.0
1779405117.8100965,362,108,89,118,0.42,0.0
1779405117.9100823,362,108,89,118,0.42,0.0
1779405118.010063,362,108,89,118,0.42,0.0
1779405118.1100664,362,108,89,118,0.45,0.0
1779405118.2100883,363,108,89,119,0.38,0.0
1779405118.3100774,363,108,89,119,0.38,0.0
1779405118.4100714,363,108,89,119,0.38,0.0
1779405118.5137868,363,109,89,119,0.59,0.0
1779405118.61007,363,109,89,119,0.59,0.0
1779405118.7100623,363,109,89,119,0.59,0.0
1779405118.8100698,364,110,89,119,0.49,0.0
1779405118.9100668,364,110,89,119,0.49,0.0
1779405119.0100877,364,110,89,119,0.49,0.0
1779405119.1100938,364,110,89,119,0.45,0.0
1779405119.2100785,364,110,89,119,0.45,0.0
1779405119.3100765,364,110,89,119,0.45,0.0
1779405119.4100764,364,110,89,119,0.45,0.0
1779405119.5100596,364,110,89,119,0.61,0.0
1779405119.6100717,365,110,89,118,0.52,0.0
1779405119.7100945,365,110,90,118,0.4,0.0
1779405119.8100808,365,110,90,118,0.4,0.0
1779405119.910057,366,110,90,117,0.48,0.0
1779405120.0103757,366,110,90,117,0.48,0.0
1779405120.1100638,366,110,90,117,0.48,0.0
1779405120.2100358,366,110,90,117,0.48,0.0
1779405120.310064,366,110,90,117,0.48,0.0
1779405120.4100564,366,110,90,117,0.48,0.0
1779405120.5137792,366,111,90,117,0.48,0.0
1779405120.610075,366,111,90,117,0.43,0.0
1779405120.7100825,366,111,90,117,0.43,0.0
1779405120.8100731,366,111,90,117,0.43,0.0
