timestamp,u,v,w,h,latency_ms,frame_drop
1779405113.1472356,366,132,95,95,0.44,0.0
1779405113.2472203,365,131,100,100,0.5,0.0
1779405113.347219,368,134,93,93,0.4,0.0
1779405113.447196,366,132,101,101,0.65,0.0
1779405113.5471964,366,128,97,97,0.59,0.0
1779405113.64721,366,128,94,94,0.45,0.0
1779405113.7472186,370,124,93,93,0.5,0.0
1779405113.847213,372,126,89,89,0.38,0.0
1779405113.9472144,375,127,90,90,0.53,0.0
1779405114.047175,374,122,92,92,0.35,0.0
1779405114.1472287,372,126,95,95,2.0,0.0
1779405114.2472398,370,126,95,95,0.71,0.3333
1779405114.3472235,374,124,97,97,0.48,0.0
1779405114.4472203,374,128,93,93,0.32,0.0
1779405114.5472248,372,126,91,91,0.47,0.0
1779405114.6472096,372,128,93,93,0.46,0.0
1779405114.7472231,372,126,93,93,0.56,0.0
1779405114.8472228,372,128,95,95,0.44,0.0
1779405114.9472,376,130,100,100,0.41,0.0
1779405115.0471866,372,130,97,97,0.53,0.0
1779405115.1472187,376,126,99,99,0.63,0.0
1779405115.2471998,368,134,101,101,0.61,0.0
1779405115.3472188,369,129,100,100,0.44,0.0
1779405115.447222,366,130,99,99,0.6,0.0
1779405115.547203,368,127,100,100,0.42,0.0
1779405115.6472223,367,128,96,96,0.57,0.0
1779405115.7472126,366,131,100,100,0.39,0.0
1779405115.8472147,366,126,97,97,0.46,0.0
1779405115.947211,365,130,98,98,0.51,0.0
1779405116.0472293,366,126,99,99,0.32,0.0
1779405116.1472049,369,128,90,90,0.28,0.0
1779405116.2472036,372,130,93,93,0.41,0.0
1779405116.347206,374,132,97,97,0.43,0.0
1779405116.4472015,370,132,97,97,0.37,0.0
1779405116.547202,372,128,99,99,7.73,0.0
1779405116.6472378,373,128,100,100,5.28,0.0
1779405116.7472105,372,128,101,101,0.7,0.0
1779405116.8472073,371,132,94,94,0.6,0.0
1779405116.947214,374,132,99,99,0.71,0.0
1779405117.04721,374,128,101,101,0.73,0.0
1779405117.147217,370,128,92,92,0.42,0.0
1779405117.2472239,370,132,93,93,0.34,0.0
1779405117.3472257,372,128,91,91,0.31,0.0
1779405117.4472222,372,130,97,97,1.51,0.0
1779405117.547218,374,129,94,94,0.55,0.0
1779405117.647216,372,128,98,98,6.95,0.0
1779405117.747215,370,128,93,93,0.72,0.0
1779405117.8473184,367,131,100,100,0.94,0.0
1779405117.9472518,366,130,97,97,0.3,0.0
1779405118.047237,367,129,106,106,0.49,0.0
1779405118.1472123,366,130,105,105,2.14,0.0
1779405118.2472093,366,128,101,101,0.53,0.0
1779405118.347218,365,132,102,102,1.04,0.0
1779405118.4472113,366,135,96,96,0.57,0.0
1779405118.5472188,364,130,99,99,0.6,0.0
1779405118.6472092,358,124,99,99,0.86,0.0
1779405118.747226,358,130,100,100,0.41,0.0
1779405118.8472261,362,136,112,112,0.34,0.0
1779405118.947216,357,136,106,106,0.43,0.0
1779405119.0472057,354,130,103,103,0.34,0.0
1779405119.147211,354,135,100,100,0.65,0.0
1779405119.247219,349,134,102,102,0.85,0.0
1779405119.3471909,350,136,105,105,0.57,0.0
1779405119.4472067,352,140,109,109,0.56,0.0
1779405119.5472076,357,143,102,102,0.49,0.0
1779405119.6472163,368,150,107,107,0.39,0.0
1779405119.7473345,384,160,109,109,0.54,0.0
1779405119.8471775,402,166,109,109,0.43,0.0
1779405119.9472058,418,176,115,115,0.48,0.0
1779405120.0472245,446,186,107,107,0.45,0.0
1779405120.1472218,467,195,112,112,0.62,0.0
1779405120.2472417,488,206,107,107,0.47,0.0
1779405120.3472044,510,226,113,113,0.59,0.0
1779405120.4472036,510,226,113,113,0.59,1.0
1779405120.5471935,542,245,108,108,5.81,0.6667
1779405120.6472504,542,245,108,108,5.81,1.0
1779405120.747199,542,245,108,108,5.81,1.0
1779405120.8472066,542,245,108,108,5.81,1.0
