stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778098488.745946,0,0.942321,0.743451,0.700569,1.1626,-0.0896,1.5611,0.000,7.664,-168.847,0,0,342,142,87,103
1778098488.812685,0,0.945193,0.743486,0.702738,1.1626,-0.0875,1.5611,-0.000,7.420,-168.785,0,0,343,142,88,103
1778098488.846054,0,0.942846,0.744197,0.701663,1.1664,-0.0898,1.5625,0.000,7.454,-168.273,0,0,342,142,87,105
1778098488.846054,0,0.944799,0.743486,0.702445,1.1664,-0.0898,1.5625,0.000,7.454,-168.273,0,0,343,142,88,105
1778098488.879423,0,0.942689,0.743486,0.700876,1.1626,-0.0875,1.5611,-0.000,7.770,-168.336,0,0,343,142,86,105
1778098488.879423,0,0.938912,0.744197,0.698735,1.1626,-0.0875,1.5611,0.000,7.712,-167.881,0,0,343,142,87,106
1778098488.946162,0,0.938475,0.743451,0.697710,1.1664,-0.0898,1.5625,-0.000,7.606,-167.206,0,0,343,142,87,106
1778098489.046246,0,0.941623,0.743451,0.700050,1.1626,-0.0896,1.5611,0.000,7.455,-167.978,0,0,343,142,87,106
1778098489.046246,0,0.945189,0.743451,0.702701,1.1626,-0.0896,1.5611,0.000,7.455,-167.978,0,0,343,142,87,107
1778098489.079600,0,0.946605,0.743451,0.703754,1.1626,-0.0896,1.5611,-0.000,8.185,-168.138,0,0,343,142,87,107
1778098489.112958,0,0.942153,0.744197,0.701147,1.1664,-0.0898,1.5625,-0.000,8.538,-167.117,0,0,344,142,86,107
1778098489.146327,0,0.947313,0.744160,0.704953,1.1664,-0.0918,1.5625,-0.000,7.966,-168.977,0,0,344,141,87,107
1778098489.179687,0,0.947810,0.742896,0.704124,1.1622,-0.0916,1.5631,-0.000,8.119,-169.043,0,0,344,141,87,107
1778098489.246423,0,0.946860,0.742896,0.703419,1.1622,-0.0916,1.5631,0.000,7.613,-169.315,0,0,344,141,87,107
1778098489.246423,0,0.942508,0.742896,0.700186,1.1622,-0.0916,1.5631,0.000,7.613,-169.315,0,0,344,142,87,107
1778098489.313160,0,0.943503,0.742665,0.700707,1.1588,-0.0914,1.5597,0.000,8.114,-167.906,0,0,344,142,87,106
1778098489.346529,0,0.941209,0.742628,0.698968,1.1588,-0.0934,1.5597,0.000,7.568,-167.980,0,0,345,142,86,107
1778098489.379900,0,0.943655,0.742628,0.700785,1.1588,-0.0934,1.5597,0.000,8.316,-167.863,0,0,345,142,86,107
1778098489.379900,0,0.943699,0.742628,0.700818,1.1588,-0.0934,1.5597,0.000,8.316,-167.863,0,0,345,142,87,109
1778098489.413267,0,0.939630,0.741838,0.697053,1.1588,-0.0934,1.5597,0.000,8.891,-167.377,0,0,346,142,88,107
1778098489.480006,0,0.943035,0.741838,0.699579,1.1550,-0.0952,1.5582,0.000,8.114,-168.005,0,0,346,142,86,107
1778098489.480006,0,0.947314,0.741838,0.702754,1.1550,-0.0952,1.5582,0.000,8.114,-168.005,0,0,346,142,87,107
1778098489.546744,0,0.948312,0.741838,0.703494,1.1550,-0.0952,1.5582,0.000,8.319,-169.093,0,0,346,142,87,107
1778098489.546744,0,0.946465,0.741838,0.702123,1.1550,-0.0952,1.5582,0.000,8.319,-169.093,0,0,346,142,87,107
1778098489.580114,0,0.941928,0.741800,0.698722,1.1550,-0.0952,1.5582,-0.000,7.978,-168.960,0,0,347,142,88,107
1778098489.680222,0,0.939744,0.742316,0.697587,1.1554,-0.0972,1.5563,0.000,6.990,-168.312,0,0,347,143,88,106
1778098489.680222,0,0.937865,0.741800,0.695708,1.1554,-0.0972,1.5563,0.000,6.990,-168.312,0,0,347,142,88,106
1778098489.713588,0,0.939725,0.741800,0.697088,1.1550,-0.0972,1.5582,0.000,6.984,-167.969,0,0,347,141,88,107
1778098489.713588,0,0.940106,0.741283,0.696885,1.1550,-0.0972,1.5582,-0.000,7.227,-168.166,0,0,347,141,88,107
1778098489.746960,0,0.940419,0.741283,0.697117,1.1546,-0.0972,1.5602,-0.000,7.311,-168.263,0,0,347,142,88,106
1778098489.813702,0,0.943991,0.741004,0.699501,1.1512,-0.0990,1.5568,-0.000,7.887,-168.649,0,0,348,142,90,106
1778098489.813702,0,0.944209,0.741004,0.699663,1.1512,-0.0990,1.5568,-0.000,7.887,-168.649,0,0,348,142,88,106
1778098489.847072,0,0.941518,0.741283,0.697932,1.1512,-0.0990,1.5568,-0.000,7.807,-168.779,0,0,347,141,87,107
1778098489.880441,0,0.940704,0.740489,0.696581,1.1546,-0.0972,1.5602,0.000,8.059,-167.889,0,0,348,141,88,107
1778098489.947181,0,0.941761,0.740489,0.697364,1.1508,-0.0990,1.5588,0.000,7.946,-168.152,0,0,348,141,88,106
1778098489.980551,0,0.935794,0.740489,0.692945,1.1508,-0.0990,1.5588,-0.000,6.612,-168.053,0,0,348,141,88,106
1778098490.013901,0,0.943831,0.740489,0.698897,1.1508,-0.0990,1.5588,-0.000,7.782,-168.800,0,0,348,141,87,103
1778098490.013901,0,0.940007,0.740449,0.696028,1.1508,-0.0990,1.5588,-0.000,7.782,-168.800,0,0,349,141,90,105
1778098490.047271,0,0.942516,0.740489,0.697922,1.1508,-0.1010,1.5588,0.000,6.915,-168.844,0,0,348,141,87,106
1778098490.080640,0,0.943120,0.740489,0.698370,1.1508,-0.0990,1.5588,0.000,7.718,-168.690,0,0,349,141,87,105
1778098490.080640,0,0.938709,0.740449,0.695067,1.1508,-0.0990,1.5588,0.000,7.718,-168.690,0,0,349,141,87,105
1778098490.147358,0,0.938138,0.739934,0.694160,1.1508,-0.1010,1.5588,0.000,7.456,-168.007,0,0,349,140,87,105
1778098490.180710,0,0.944431,0.739934,0.698817,1.1504,-0.1010,1.5608,0.000,7.295,-169.642,0,0,350,141,88,103
1778098490.180710,0,0.942159,0.739894,0.697098,1.1504,-0.1010,1.5608,0.000,7.295,-169.642,0,0,350,140,87,105
1778098490.247436,0,0.941472,0.740368,0.697035,1.1504,-0.1031,1.5608,0.000,7.310,-169.161,0,0,351,141,88,105
1778098490.280805,0,0.937996,0.739853,0.693979,1.1508,-0.1051,1.5588,0.000,6.653,-169.689,0,0,351,140,88,105
1778098490.314174,0,0.940414,0.739853,0.695768,1.1504,-0.1051,1.5608,-0.000,6.745,-168.839,0,0,351,141,88,106
1778098490.314174,0,0.935735,0.740368,0.692788,1.1504,-0.1051,1.5608,-0.000,6.764,-169.405,0,0,351,140,88,105
