timestamp,Distance_Z_Avg,marker1_x,marker1_y,marker1_z,marker2_x,marker2_y,marker2_z,Length_Measured,absolute_error_m,relative_error_percent
1769451237.72393,2.509809,0.201921,0.292254,2.462333,-0.066708,0.15765,2.526,0.307137,0.007137,2.37902
1769451237.7648,2.507942,0.20175,0.291992,2.460167,-0.067812,0.156408,2.5245,0.308521,0.008521,2.840381
1769451237.83427,2.510285,0.20183,0.292112,2.461167,-0.067901,0.156629,2.528167,0.309192,0.009192,3.063977
1769451237.86444,2.507271,0.20168,0.291894,2.459333,-0.067795,0.156374,2.524,0.308487,0.008487,2.829061
1769451237.89074,2.507195,0.201848,0.292128,2.461333,-0.067737,0.15624,2.521833,0.307899,0.007899,2.633137
1769451237.92881,2.504506,0.201511,0.291658,2.457333,-0.067701,0.156163,2.5205,0.307936,0.007936,2.645249
1769451237.96607,2.507381,0.201805,0.292072,2.460833,-0.066626,0.15745,2.522667,0.306597,0.006597,2.199149
1769451238.03514,2.50131,0.201307,0.291361,2.454834,-0.0696,0.157336,2.5165,0.308473,0.008473,2.824475
1769451238.05785,2.504942,0.201463,0.291576,2.456667,-0.066605,0.157406,2.522,0.306807,0.006807,2.26897
1769451238.09853,2.504766,0.201787,0.292054,2.460667,-0.067789,0.157284,2.517572,0.306712,0.006712,2.237254
1769451238.16877,2.508531,0.201826,0.292114,2.461167,-0.06781,0.156414,2.524667,0.308464,0.008464,2.821451
1769451238.20239,2.507183,0.2016,0.291773,2.458333,-0.067816,0.156425,2.524833,0.308749,0.008749,2.916453
1769451238.22482,2.505165,0.201307,0.291361,2.454833,-0.067806,0.156401,2.524333,0.308976,0.008976,2.99203
1769451238.26206,2.505846,0.201583,0.291756,2.458167,-0.067751,0.156274,2.522333,0.308242,0.008242,2.747447
1769451238.30313,2.509395,0.202004,0.292345,2.463167,-0.066667,0.157548,2.524333,0.306749,0.006749,2.249807
1769451238.37032,2.506609,0.201817,0.292093,2.461,-0.067715,0.156185,2.521,0.307764,0.007764,2.587914
1769451238.39202,2.504859,0.201469,0.2916,2.456833,-0.066594,0.157379,2.521667,0.306719,0.006719,2.239548
1769451238.42898,2.506296,0.20182,0.29209,2.461,-0.066567,0.157309,2.520333,0.306134,0.006134,2.044721
1769451238.49934,2.50687,0.201609,0.291795,2.4585,-0.066661,0.157531,2.524,0.30706,0.00706,2.353307
1769451238.52446,2.507692,0.201746,0.291994,2.460167,-0.067798,0.156376,2.524,0.308417,0.008417,2.805787
1769451238.59669,2.508384,0.201823,0.292087,2.461,-0.066672,0.157562,2.5245,0.306951,0.006951,2.316941
1769451238.62341,2.505345,0.201576,0.291733,2.458,-0.067733,0.156223,2.5215,0.308095,0.008095,2.698368
1769451238.6607,2.504765,0.201677,0.291895,2.459333,-0.067662,0.156065,2.519,0.307495,0.007495,2.498357
1769451238.73259,2.504251,0.201408,0.291497,2.456,-0.067728,0.156217,2.521333,0.308226,0.008226,2.742061
1769451238.75757,2.507194,0.201816,0.292092,2.461,-0.067747,0.156266,2.522167,0.307984,0.007984,2.661343
1769451238.79531,2.506185,0.20168,0.291892,2.459333,-0.067741,0.156242,2.521833,0.30805,0.00805,2.683203
1769451238.86745,2.505264,0.20164,0.291834,2.458833,-0.067704,0.15616,2.5205,0.307825,0.007825,2.608349
1769451238.90117,2.506271,0.20174,0.29197,2.46,-0.067727,0.156213,2.521333,0.307903,0.007903,2.634348
1769451238.92449,2.502988,0.201195,0.291204,2.4535,-0.067728,0.156212,2.521333,0.308455,0.008455,2.818176
1769451238.966,2.50476,0.201584,0.291755,2.458167,-0.067696,0.15614,2.520167,0.30781,0.00781,2.603319
1769451239.03153,2.504925,0.201542,0.291697,2.457667,-0.067715,0.156189,2.521,0.308015,0.008015,2.671536
1769451239.05682,2.505014,0.201638,0.291834,2.458833,-0.06769,0.156133,2.52,0.307724,0.007724,2.574582
1769451239.09574,2.505105,0.20179,0.292051,2.460667,-0.067644,0.156027,2.518333,0.307283,0.007283,2.427503
1769451239.13531,2.505019,0.201748,0.291993,2.460167,-0.067656,0.156047,2.518667,0.30738,0.00738,2.460047
1769451239.1697,2.505173,0.201489,0.291617,2.457,-0.067742,0.156258,2.522167,0.308308,0.008308,2.76938
1769451239.24118,2.506013,0.201587,0.291752,2.458167,-0.067759,0.156293,2.522667,0.308313,0.008313,2.770875
1769451239.27003,2.505176,0.201549,0.291691,2.457667,-0.067729,0.156223,2.5215,0.308118,0.008118,2.7061
1769451239.29586,2.505758,0.201488,0.291615,2.457,-0.067784,0.156339,2.523333,0.308556,0.008556,2.852017
1769451239.33304,2.502152,0.201201,0.2912,2.4535,-0.06769,0.156112,2.519667,0.308105,0.008105,2.701679
1769451239.39936,2.506975,0.203012,0.293283,2.461667,-0.067721,0.156187,2.520833,0.30918,0.00918,3.060111
1769451239.42442,2.511452,0.204061,0.294732,2.474,-0.067637,0.155979,2.517333,0.308139,0.008139,2.71314
1769451239.46373,2.505907,0.203371,0.29377,2.465833,-0.067564,0.155813,2.5145,0.307906,0.007906,2.635485
1769451239.49949,2.507844,0.203288,0.293654,2.464833,-0.066532,0.157248,2.519333,0.307213,0.007213,2.404351
1769451239.53533,2.51256,0.204111,0.294789,2.4745,-0.066507,0.157219,2.519,0.306822,0.006822,2.27399
1769451239.60874,2.513822,0.204276,0.295031,2.4765,-0.066535,0.157257,2.5195,0.30687,0.00687,2.289918
1769451239.62806,2.510123,0.203784,0.294344,2.470667,-0.066496,0.157164,2.518,0.306774,0.006774,2.257834
1769451239.66586,2.508112,0.203643,0.294151,2.469,-0.066431,0.157015,2.515667,0.30647,0.00647,2.156749
1769451239.73905,2.511464,0.203885,0.294483,2.471833,-0.066535,0.157259,2.5195,0.306969,0.006969,2.323028
1769451239.76315,2.508949,0.203685,0.29421,2.4695,-0.066453,0.157084,2.516833,0.306624,0.006624,2.208138
1769451239.79931,2.51037,0.203718,0.294243,2.469833,-0.066537,0.15725,2.519333,0.30701,0.00701,2.336604
1769451239.83825,2.510632,0.203937,0.29456,2.4725,-0.066479,0.157114,2.517167,0.306613,0.006613,2.204432
1769451239.90327,2.509035,0.203728,0.294265,2.47,-0.066465,0.157076,2.5165,0.306574,0.006574,2.191234
1769451239.9276,2.510631,0.203927,0.294537,2.472333,-0.066485,0.157124,2.517333,0.306642,0.006642,2.214072
1769451239.9652,2.513226,0.204058,0.294711,2.473833,-0.066575,0.15735,2.521,0.30714,0.00714,2.380077
1769451240.00627,2.510462,0.203884,0.294477,2.471833,-0.06649,0.157134,2.5175,0.306677,0.006677,2.225786
1769451240.07271,2.506182,0.203466,0.293888,2.466833,-0.06639,0.156912,2.514,0.306283,0.006283,2.094374
1769451240.09434,2.509123,0.203835,0.294425,2.471333,-0.066419,0.156993,2.515333,0.306367,0.006367,2.122347
1769451240.13418,2.506931,0.203419,0.293842,2.466333,-0.066428,0.157031,2.516,0.306596,0.006596,2.198564
1769451240.1736,2.509033,0.203711,0.294247,2.469833,-0.06645,0.157075,2.516667,0.306588,0.006588,2.196084
1769451240.24089,2.507613,0.203703,0.294223,2.469667,-0.066385,0.156909,2.514,0.306216,0.006216,2.072034
1769451240.2625,2.50434,0.203372,0.293778,2.465833,-0.066315,0.156745,2.511333,0.305908,0.005908,1.969282
1769451240.2996,2.50469,0.203326,0.293698,2.465167,-0.063146,0.156606,2.5128,0.303431,0.003431,1.143789
1769451240.33842,2.505187,0.203629,0.294128,2.468833,-0.066281,0.156661,2.51,0.305685,0.005685,1.894988
1769451240.4062,2.504928,0.203465,0.293888,2.466833,-0.06631,0.156749,2.5115,0.305909,0.005909,1.969738
1769451240.42864,2.50754,0.203539,0.294012,2.467834,-0.063221,0.156791,2.5158,0.303795,0.003795,1.264851
1769451240.46576,2.509674,0.204996,0.29562,2.471833,-0.063223,0.156792,2.5158,0.305201,0.005201,1.733592
1769451240.5021,2.506403,0.205914,0.296478,2.4695,-0.063114,0.156521,2.5114,0.306137,0.006137,2.045764
1769451240.57218,2.507461,0.205955,0.29654,2.47,-0.061785,0.154567,2.513167,0.306111,0.006111,2.037074
1769451240.59462,2.503026,0.205369,0.295705,2.463,-0.060578,0.155591,2.511333,0.30446,0.00446,1.486634
1769451240.63177,2.508356,0.205046,0.295285,2.459333,-0.060911,0.156467,2.525667,0.307252,0.007252,2.417329
1769451240.66886,2.507196,0.205265,0.295571,2.461833,-0.060786,0.15616,2.520833,0.306104,0.006104,2.034832
1769451240.73948,2.510296,0.205988,0.296145,2.457167,-0.061031,0.156811,2.5315,0.310224,0.010224,3.408023
1769451240.76786,2.507541,0.206027,0.296175,2.4575,-0.060893,0.156452,2.525667,0.308895,0.008895,2.964975
1769451240.79543,2.503491,0.204663,0.294714,2.454667,-0.060784,0.156151,2.520667,0.306624,0.006624,2.207868
1769451240.83357,2.509292,0.205429,0.295815,2.463833,-0.060834,0.156291,2.523,0.306371,0.006371,2.123807
1769451240.90465,2.504195,0.205362,0.295711,2.463,-0.060633,0.155731,2.513667,0.304819,0.004819,1.606323
1769451240.93785,2.500331,0.205317,0.295657,2.4625,-0.061619,0.154155,2.5065,0.305309,0.005309,1.769554
1769451240.96164,2.503736,0.2045,0.294893,2.465833,-0.063089,0.156444,2.51,0.304504,0.004504,1.501372
1769451240.99891,2.510042,0.203845,0.294422,2.471334,-0.066481,0.157113,2.517167,0.306644,0.006644,2.214566
1769451241.03934,2.505486,0.202904,0.293095,2.460167,-0.066528,0.157249,2.519333,0.307487,0.007487,2.4957
1769451241.07431,2.503646,0.202863,0.293036,2.459667,-0.066446,0.157052,2.516167,0.306938,0.006938,2.312565
1769451241.14055,2.513983,0.204165,0.294871,2.475167,-0.066577,0.157363,2.521167,0.307125,0.007125,2.375053
1769451241.16156,2.510661,0.206221,0.29691,2.473167,-0.063234,0.156819,2.5162,0.30673,0.00673,2.243392
1769451241.20285,2.500409,0.205227,0.295506,2.461333,-0.061652,0.154237,2.507833,0.305521,0.005521,1.840438
1769451241.24269,2.500569,0.205631,0.295619,2.452833,-0.061816,0.154744,2.5165,0.308913,0.008913,2.970884
1769451241.31035,2.506625,0.21038,0.297552,2.469,-0.061719,0.154479,2.512,0.310414,0.010414,3.471288
1769451241.33185,2.49379,0.211727,0.295088,2.458167,-0.060412,0.151154,2.497429,0.310352,0.010352,3.45058
1769451241.36954,2.484261,0.211189,0.294363,2.452,-0.062228,0.15167,2.4845,0.31012,0.01012,3.373345
1769451241.43969,2.480897,0.21073,0.293723,2.446667,-0.062193,0.151587,2.483167,0.309873,0.009873,3.291161
