stamp,person_id,A_h,A_r,A_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778699021.336614,2,0.963325,0.894471,0.861667,0.9517,0.3991,1.3590,0.000,-0.024,-144.512,0,0,41,156,82,130
1778699021.436736,0,0.985749,0.999870,0.985621,1.1089,-0.0160,1.2538,-0.000,0.661,-171.084,0,0,306,232,96,113
1778699021.436736,1,0.972180,0.921018,0.895395,1.1161,-0.4760,1.2824,-0.000,-6.308,154.277,0,0,554,217,107,117
1778699021.436736,2,0.956133,0.894647,0.855402,0.9498,0.3981,1.3570,0.000,-0.794,-142.982,0,0,41,156,82,130
1778699021.503474,0,0.985838,0.999870,0.985710,1.1089,-0.0160,1.2538,-0.000,0.613,-171.154,0,0,306,232,95,111
1778699021.503474,1,0.973274,0.921595,0.896964,1.1161,-0.4741,1.2824,0.000,-6.125,154.882,0,0,554,217,107,117
1778699021.503474,2,0.958278,0.894647,0.857320,0.9498,0.3981,1.3570,0.000,-1.080,-144.045,0,0,41,156,82,130
1778699021.570188,0,0.986133,0.999870,0.986005,1.1059,-0.0160,1.2535,0.000,0.703,-171.215,0,0,306,232,96,111
1778699021.570188,1,0.974133,0.921595,0.897756,1.1161,-0.4741,1.2824,0.000,-6.020,155.736,0,0,554,217,107,117
1778699021.570188,2,0.953514,0.894647,0.853059,0.9518,0.3991,1.3575,0.000,-0.737,-142.138,0,0,41,156,82,130
1778699021.636918,0,0.985072,0.999870,0.984944,1.1059,-0.0160,1.2535,0.000,0.473,-170.936,0,0,305,232,95,111
1778699021.636918,1,0.973945,0.921595,0.897583,1.1121,-0.4725,1.2819,-0.000,-6.040,155.481,0,0,554,217,107,117
1778699021.636918,2,0.951455,0.894647,0.851217,0.9518,0.3991,1.3575,0.000,-1.783,-142.790,0,0,41,155,82,133
1778699021.803765,0,0.985835,0.999842,0.985680,1.1089,-0.0142,1.2538,0.000,0.850,-170.894,0,0,305,233,95,110
