stamp,person_id,a_h,a_r,a_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698751.223505,0,0.981074,0.999830,0.980907,1.0937,-0.0126,1.2449,0.000,-0.550,-169.646,0,0,305,235,96,107
1778698751.223505,1,0.954301,0.919366,0.877352,1.1501,-0.4950,1.3043,-0.000,-9.526,155.186,0,0,557,208,103,111
1778698751.223505,2,0.946811,0.900294,0.852408,0.9791,0.3990,1.3558,-0.000,1.011,-139.241,0,0,49,161,99,126
1778698751.290244,0,0.977108,0.999861,0.976972,1.0905,-0.0145,1.2464,-0.000,-1.722,-169.285,0,0,305,236,96,110
1778698751.290244,1,0.954861,0.919366,0.877867,1.1501,-0.4950,1.3043,0.000,-9.457,155.692,0,0,557,208,103,111
1778698751.290244,2,0.949573,0.900294,0.854894,0.9791,0.3990,1.3558,0.000,1.281,-139.660,0,0,49,161,99,126
1778698751.290244,0,0.978577,0.999861,0.978441,1.0905,-0.0145,1.2464,-0.000,-1.722,-169.285,0,0,305,235,96,111
1778698751.290244,1,0.955435,0.919366,0.878394,1.1501,-0.4950,1.3043,0.000,-9.457,155.692,0,0,557,208,103,111
1778698751.290244,2,0.945896,0.900294,0.851584,0.9791,0.3990,1.3558,0.000,1.281,-139.660,0,0,49,161,99,126
1778698751.490452,0,0.977814,0.999861,0.977678,1.0905,-0.0145,1.2464,0.000,-1.904,-169.675,0,0,305,235,95,109
1778698751.490452,1,0.951973,0.919366,0.875212,1.1501,-0.4950,1.3043,-0.000,-10.009,155.728,0,0,557,208,103,111
1778698751.490452,2,0.946701,0.900294,0.852309,0.9821,0.4004,1.3565,-0.000,1.064,-139.178,0,0,49,161,99,126
1778698751.490452,0,0.977364,0.999861,0.977228,1.0905,-0.0145,1.2464,-0.000,-1.921,-169.530,0,0,305,235,96,109
1778698751.490452,1,0.950829,0.919366,0.874160,1.1501,-0.4950,1.3043,0.000,-10.154,154.889,0,0,557,208,103,111
1778698751.490452,2,0.948509,0.900294,0.853937,0.9821,0.4004,1.3565,0.000,1.232,-139.457,0,0,49,161,99,126
1778698751.657274,0,0.976242,0.999861,0.976106,1.0905,-0.0145,1.2464,0.000,-1.591,-168.898,0,0,306,236,96,109
1778698751.657274,1,0.953173,0.919366,0.876314,1.1501,-0.4950,1.3043,0.000,-9.791,155.892,0,0,556,207,103,111
1778698751.657274,2,0.947200,0.900294,0.852758,0.9791,0.3990,1.3558,0.000,0.969,-139.357,0,0,49,161,99,125
1778698751.724008,0,0.975923,0.999889,0.975814,1.0937,-0.0162,1.2449,0.000,-1.869,-169.026,0,0,306,236,96,110
1778698751.724008,1,0.954393,0.919299,0.877372,1.1539,-0.4967,1.3068,-0.000,-9.452,155.645,0,0,557,207,104,113
1778698751.724008,2,0.948637,0.900294,0.854052,0.9791,0.3990,1.3558,0.000,1.408,-139.358,0,0,49,161,99,128
1778698751.790751,0,0.977850,0.999885,0.977738,1.0939,-0.0162,1.2431,0.000,-1.340,-169.210,0,0,306,237,96,110
1778698751.790751,1,0.957949,0.919366,0.880705,1.1501,-0.4950,1.3043,0.000,-8.802,155.108,0,0,557,208,104,111
1778698751.790751,2,0.945499,0.900294,0.851227,0.9821,0.4004,1.3565,0.000,1.019,-138.948,0,0,49,161,99,126
1778698751.790751,0,0.977228,0.999885,0.977116,1.0939,-0.0162,1.2431,0.000,-1.340,-169.210,0,0,306,237,96,110
1778698751.790751,1,0.944376,0.900294,0.850216,1.1501,-0.4950,1.3043,0.000,-8.802,155.108,0,0,49,161,99,128
1778698751.790751,2,0.949614,0.919877,0.873529,0.9821,0.4004,1.3565,0.000,1.019,-138.948,0,0,556,207,103,113
1778698751.890859,0,0.980094,0.999885,0.979981,1.0939,-0.0162,1.2431,0.000,-1.369,-169.024,0,0,306,236,96,111
1778698751.890859,2,0.952347,0.919877,0.876043,0.9771,0.3981,1.3554,0.000,0.817,-138.851,0,0,557,208,103,111
1778698751.890859,1,0.947179,0.900460,0.852897,1.1499,-0.4931,1.3062,-0.000,-10.357,155.968,0,0,49,162,99,126
1778698752.057700,0,0.980039,0.999889,0.979930,1.0907,-0.0163,1.2446,0.000,-0.792,-169.647,0,0,306,236,96,111
1778698752.057700,1,0.955680,0.919366,0.878620,1.1471,-0.4937,1.3039,-0.000,-9.258,155.182,0,0,557,208,103,111
1778698752.057700,2,0.949773,0.900294,0.855075,0.9791,0.3990,1.3558,-0.000,1.480,-139.562,0,0,49,161,99,128
1778698752.124439,0,0.981658,0.999889,0.981549,1.0937,-0.0162,1.2449,0.000,-0.020,-169.716,0,0,306,236,97,113
1778698752.124439,1,0.953011,0.919366,0.876165,1.1471,-0.4937,1.3039,0.000,-9.823,155.918,0,0,557,208,103,110
1778698752.124439,2,0.946068,0.900294,0.851739,0.9771,0.3981,1.3554,-0.000,0.718,-139.293,0,0,49,161,99,128
1778698752.124439,0,0.982808,0.999889,0.982699,1.0937,-0.0162,1.2449,0.000,-0.020,-169.716,0,0,306,236,97,114
1778698752.124439,1,0.956183,0.919366,0.879082,1.1471,-0.4937,1.3039,0.000,-9.823,155.918,0,0,557,208,103,111
1778698752.124439,2,0.944519,0.900294,0.850345,0.9771,0.3981,1.3554,-0.000,0.718,-139.293,0,0,49,161,99,128
1778698752.257905,0,0.983170,0.999889,0.983061,1.0967,-0.0162,1.2452,0.000,-0.256,-170.420,0,0,306,236,97,111
1778698752.257905,1,0.958556,0.918786,0.880707,1.1471,-0.4956,1.3039,0.000,-8.668,154.864,0,0,558,208,104,111
1778698752.257905,2,0.948920,0.900460,0.854464,0.9773,0.3981,1.3538,0.000,1.865,-139.052,0,0,49,162,99,126
