Time,MarkerID,Cam_X,Cam_Y,Cam_Z,Map_X,Map_Y,Map_Z
1770241766.78599,1,1.06133,-0.0376519,1.90139,-0.33885,-0.310012,1.79259
1770241744.93787,0,-1.32116,0.0449723,1.949,-0.341362,2.07248,1.69723
1770241744.9834,0,-1.28239,0.0475997,1.947,-0.344383,2.03371,1.69598
1770241745.06338,1,-1.25361,0.0358549,1.93775,-0.346416,2.00493,1.71078
1770241744.98348,1,-1.31476,0.0475141,1.9435,-0.347387,2.06608,1.69782
1770241748.10881,1,-0.770396,0.0361012,1.93245,-0.350731,1.52171,1.71325
1770241769.18848,1,0.901499,-0.000885267,1.90926,-0.350742,-0.150186,1.75688
1770241745.08688,1,-1.24243,0.0394661,1.92955,-0.355312,1.99374,1.71181
1770241748.06737,2,-0.761698,0.0404754,1.92953,-0.35545,1.51301,1.71094
1770241744.98735,0,-1.30197,0.0497934,1.9285,-0.361476,2.05327,1.70342
1770241745.11699,1,-1.23739,0.0425968,1.91873,-0.366227,1.98869,1.71457
1770241766.84082,1,1.05861,-0.0237158,1.87646,-0.367408,-0.307315,1.79315
1770241745.01991,0,-1.29494,0.0548992,1.922,-0.369659,2.04624,1.7023
1770241748.06728,1,-0.794066,0.0429309,1.90914,-0.374316,1.54536,1.71912
1770241748.02271,1,-0.774001,0.0461837,1.9085,-0.376497,1.52529,1.71663
1770241769.15526,1,0.91204,0.00545505,1.88233,-0.37718,-0.160748,1.765
1770241766.88807,1,1.05981,-0.0179312,1.86735,-0.378192,-0.308515,1.79276
1770241747.9888,2,-0.768587,0.0504697,1.90713,-0.379837,1.51988,1.71363
1770241745.06328,0,-1.28787,0.0598468,1.9115,-0.381215,2.03916,1.70333
1770241766.92206,1,1.06052,-0.0129471,1.86295,-0.384506,-0.309238,1.79067
1770241745.17717,1,-1.22624,0.0511394,1.90144,-0.38545,1.97753,1.71592
1770241745.0868,0,-1.27868,0.0587538,1.90433,-0.386842,2.02997,1.70789
1770241747.96762,2,-0.774139,0.0548339,1.89838,-0.389596,1.52542,1.71427
1770241766.9551,1,1.05688,-0.00693151,1.85242,-0.396636,-0.305606,1.7908
1770241745.22001,1,-1.21557,0.0542619,1.88933,-0.397472,1.96684,1.71934
1770241745.25448,2,-1.2409,0.0460595,1.884,-0.397955,1.99217,1.72911
1770241745.11685,0,-1.26941,0.0631925,1.89375,-0.398211,2.02069,1.7094
1770241747.91994,2,-0.781069,0.0555459,1.88688,-0.399896,1.53234,1.71947
1770241769.12314,1,0.930134,0.016282,1.86079,-0.401232,-0.178861,1.76653
1770241747.98872,0,-0.80055,0.0546856,1.88417,-0.401815,1.55182,1.72158
1770241767.00364,1,1.05726,-0.00102516,1.84942,-0.402207,-0.305985,1.78721
1770241745.25445,1,-1.21027,0.059527,1.8847,-0.404125,1.96154,1.71713
1770241747.87525,2,-0.786952,0.0568093,1.87789,-0.408296,1.53822,1.72292
1770241745.28707,1,-1.20114,0.0639787,1.8785,-0.411718,1.9524,1.71642
1770241747.96752,0,-0.801485,0.0545708,1.87229,-0.412014,1.55275,1.72768
1770241769.09135,1,0.943816,0.0187135,1.849,-0.412622,-0.192552,1.77039
1770241745.28712,2,-1.22641,0.0455216,1.862,-0.416663,1.97767,1.74068
1770241745.32102,2,-1.22641,0.0455216,1.862,-0.416663,1.97767,1.74068
1770241747.91982,0,-0.806266,0.0558442,1.8655,-0.418518,1.55753,1.73
1770241745.17707,0,-1.25282,0.071561,1.87475,-0.418824,2.00407,1.71177
1770241747.7877,2,-0.803763,0.0627483,1.86733,-0.420419,1.55502,1.72312
1770241767.02294,1,1.05684,0.0109719,1.83314,-0.422312,-0.305579,1.78507
1770241745.32097,1,-1.1897,0.0654705,1.86411,-0.424882,1.94095,1.7224
1770241745.45234,2,-1.21982,0.0452771,1.852,-0.425166,1.97108,1.74594
1770241745.37848,1,-1.18752,0.0691541,1.8652,-0.4258,1.93877,1.71867
1770241745.55382,2,-1.21916,0.0452527,1.851,-0.426016,1.97042,1.74647
1770241747.75606,1,-0.808366,0.0643855,1.86177,-0.426052,1.55962,1.72451
1770241747.81791,0,-0.802271,0.0609921,1.85852,-0.427136,1.55352,1.72908
1770241745.21994,0,-1.2444,0.0746363,1.866,-0.427923,1.99565,1.71353
1770241769.0564,1,0.953712,0.0236496,1.83353,-0.428457,-0.202461,1.77393
1770241747.87516,0,-0.809036,0.0593234,1.85425,-0.429988,1.56029,1.73268
1770241745.25438,0,-1.23619,0.0761573,1.86133,-0.432712,1.98743,1.71457
1770241745.38961,1,-1.17802,0.0718638,1.85827,-0.43314,1.92926,1.71982
1770241767.08558,1,1.06304,0.0195685,1.82529,-0.433429,-0.311797,1.78162
1770241745.51045,2,-1.21323,0.0450327,1.842,-0.433669,1.96448,1.7512
1770241747.63277,1,-0.822928,0.0656447,1.85275,-0.434485,1.57417,1.72798
1770241767.05698,1,1.05079,0.0122283,1.81978,-0.434488,-0.299548,1.79074
1770241769.0233,1,0.965056,0.0259139,1.82767,-0.434655,-0.21381,1.77494
1770241747.72096,0,-0.818726,0.0631809,1.85095,-0.434794,1.56997,1.73102
1770241747.58738,1,-0.827189,0.0662652,1.85087,-0.436427,1.57843,1.7284
1770241747.67634,0,-0.821103,0.0634953,1.84905,-0.436592,1.57235,1.7317
1770241747.49834,1,-0.832929,0.0707141,1.85238,-0.437376,1.58417,1.72379
1770241745.58707,2,-1.20994,0.0449104,1.837,-0.437921,1.96119,1.75383
1770241745.28699,0,-1.22877,0.0758599,1.854,-0.438886,1.98002,1.71853
1770241747.78759,0,-0.829313,0.0623218,1.845,-0.439502,1.58056,1.73476
1770241745.43934,1,-1.17074,0.0749395,1.85217,-0.439958,1.92198,1.72025
1770241747.55564,1,-0.826033,0.0694766,1.84843,-0.440152,1.57728,1.72686
1770241747.54329,1,-0.828763,0.0679985,1.84306,-0.444044,1.58,1.73084
1770241747.75598,0,-0.831931,0.0621366,1.8396,-0.444072,1.58317,1.73765
1770241767.14387,1,1.06183,0.0262935,1.81488,-0.445812,-0.310591,1.78107
1770241747.40041,1,-0.831489,0.0740919,1.84333,-0.446885,1.58273,1.72544
1770241747.35459,1,-0.834115,0.075456,1.84381,-0.447162,1.58535,1.72402
1770241747.32102,1,-0.834112,0.0754529,1.84375,-0.447214,1.58535,1.72406
1770241745.32086,0,-1.22119,0.080605,1.8464,-0.447836,1.97243,1.71827
1770241745.45228,1,-1.16306,0.0774844,1.8443,-0.448027,1.9143,1.72203
1770241747.18829,1,-0.834153,0.0774246,1.8424,-0.449375,1.58539,1.72304
1770241747.41706,0,-0.841044,0.0729441,1.83875,-0.450269,1.59228,1.72875
1770241747.29026,1,-0.832753,0.0770164,1.8408,-0.450549,1.58399,1.7242
1770241768.98798,1,0.976214,0.0320405,1.81277,-0.450599,-0.224981,1.77717
1770241747.63269,0,-0.851225,0.0666291,1.83367,-0.451477,1.60246,1.73677
1770241747.23509,1,-0.832687,0.0772878,1.83913,-0.452125,1.58392,1.72481
1770241745.37838,0,-1.21829,0.0821113,1.842,-0.452393,1.96953,1.71919
1770241747.14499,1,-0.828514,0.0786941,1.83831,-0.45354,1.57975,1.72401
1770241747.25514,1,-0.832016,0.0751224,1.83571,-0.45399,1.58325,1.7284
1770241767.28864,1,1.0712,0.0331609,1.80933,-0.454055,-0.319965,1.77794
1770241745.38953,0,-1.21148,0.0819903,1.83933,-0.454628,1.96271,1.72064
1770241745.5104,1,-1.15385,0.0819629,1.83878,-0.455048,1.90508,1.72095
1770241767.62053,1,1.0764,0.028244,1.8053,-0.45505,-0.325171,1.78422
1770241747.5432,0,-0.857703,0.0691613,1.83086,-0.455186,1.60893,1.736
1770241747.5873,0,-0.850888,0.067305,1.82933,-0.455559,1.60212,1.73837
1770241767.55429,1,1.07478,0.0267013,1.8035,-0.455826,-0.323553,1.78646
1770241747.55555,0,-0.853443,0.0683892,1.82943,-0.456026,1.60467,1.73739
1770241747.49824,0,-0.860035,0.0715523,1.831,-0.456272,1.61126,1.73386
1770241767.77384,1,1.0721,0.0280764,1.80256,-0.457338,-0.320872,1.78575
1770241747.08599,1,-0.830263,0.0798026,1.8345,-0.457392,1.58149,1.72497
1770241768.96874,1,0.986772,0.0342112,1.80615,-0.457397,-0.235544,1.77864
1770241767.82017,1,1.07184,0.0280689,1.80211,-0.457718,-0.32061,1.78598
1770241767.22048,0,1.05991,0.0298127,1.80313,-0.457733,-0.30868,1.78396
1770241767.68866,1,1.07441,0.0281812,1.802,-0.457869,-0.323182,1.78594
1770241767.85924,1,1.06861,0.0271723,1.8014,-0.457882,-0.317384,1.78711
1770241767.2575,1,1.06675,0.034206,1.80525,-0.458111,-0.315526,1.7791
1770241767.88754,1,1.0693,0.028181,1.8017,-0.458132,-0.318077,1.78609
1770241767.65591,1,1.07352,0.0281604,1.8005,-0.459154,-0.322296,1.78672
1770241747.40033,0,-0.86192,0.0741214,1.82914,-0.459173,1.61315,1.73258
1770241767.92206,1,1.06842,0.0286419,1.8003,-0.459574,-0.317198,1.7864
1770241767.18826,1,1.06296,0.0299029,1.80086,-0.459734,-0.311733,1.78503
1770241747.02012,1,-0.825462,0.0843992,1.83421,-0.459955,1.57669,1.72115
1770241767.52046,1,1.07536,0.0285578,1.79978,-0.459976,-0.324132,1.78674
1770241746.98836,1,-0.82331,0.0830592,1.8332,-0.460153,1.57454,1.72282
1770241746.94516,1,-0.821178,0.083413,1.83307,-0.460445,1.5724,1.72258
1770241747.35449,0,-0.861177,0.0740516,1.82757,-0.460494,1.6124,1.73344
1770241746.90374,1,-0.817471,0.0841472,1.83338,-0.460546,1.5687,1.72179
1770241767.32304,1,1.06764,0.0314,1.80055,-0.460755,-0.316415,1.7839
1770241767.41815,1,1.07146,0.0271158,1.7979,-0.460872,-0.32023,1.78893
1770241747.07105,1,-0.827812,0.0813131,1.83127,-0.460944,1.57904,1.7253
1770241767.58937,1,1.07082,0.0270414,1.79758,-0.461109,-0.319591,1.78915
1770241747.32093,0,-0.861818,0.0756082,1.82767,-0.461198,1.61304,1.73204
1770241767.95566,1,1.06459,0.0285494,1.79822,-0.461323,-0.313363,1.78753
1770241767.48637,1,1.07385,0.0285237,1.79722,-0.462166,-0.322626,1.78806
1770241767.98987,1,1.06381,0.028543,1.79689,-0.462472,-0.312585,1.78821
1770241767.45424,0,1.07344,0.0285101,1.79656,-0.462735,-0.322216,1.78841
1770241745.62256,1,-1.12987,0.0839966,1.83,-0.463632,1.8811,1.72362
1770241745.43924,0,-1.20216,0.0823676,1.829,-0.463731,1.95339,1.72554
1770241768.01833,1,1.0638,0.0296323,1.79589,-0.463885,-0.312572,1.78777
1770241768.9214,1,0.993649,0.0367558,1.79931,-0.464586,-0.242427,1.7799
1770241746.79002,1,-0.809434,0.0862494,1.82987,-0.46463,1.56066,1.72175
1770241745.65689,1,-1.13032,0.0834182,1.8285,-0.464636,1.88155,1.72488
1770241768.35642,1,1.05931,0.0345772,1.79767,-0.46485,-0.308092,1.78261
1770241746.82251,1,-0.811825,0.0862446,1.82933,-0.465089,1.56305,1.72202
1770241767.38744,1,1.0697,0.029041,1.7941,-0.465126,-0.31848,1.78919
1770241767.35446,1,1.06767,0.0307122,1.795,-0.465194,-0.316447,1.78729
1770241768.32109,0,1.06305,0.0359094,1.798,-0.465232,-0.311831,1.78129
1770241747.29017,0,-0.859874,0.0767415,1.82329,-0.46555,1.6111,1.73328
1770241745.55378,1,-1.14279,0.0820185,1.82645,-0.465704,1.89401,1.72712
1770241745.58702,1,-1.13625,0.0826779,1.82675,-0.465777,1.88747,1.7264
1770241745.69984,1,-1.1242,0.0833365,1.82671,-0.466131,1.87542,1.72585
1770241747.25504,0,-0.861167,0.0774376,1.823,-0.46615,1.61239,1.73282
1770241768.28907,1,1.05794,0.0334625,1.79522,-0.466399,-0.306716,1.7848
1770241746.71257,1,-0.808802,0.0886421,1.82863,-0.466909,1.56002,1.72031
1770241747.235,0,-0.860157,0.0783052,1.82238,-0.467126,1.61138,1.73239
1770241768.19033,1,1.06027,0.034004,1.79425,-0.467509,-0.309053,1.78483
1770241747.18822,0,-0.860246,0.0795622,1.82257,-0.467591,1.61147,1.7312
1770241745.7224,1,-1.11577,0.0828525,1.824,-0.468223,1.86699,1.72764
1770241746.85591,1,-0.813305,0.0837219,1.82406,-0.468367,1.56453,1.72686
1770241768.12244,1,1.05532,0.0300905,1.79078,-0.468535,-0.304105,1.78996
1770241768.25272,1,1.05953,0.0339758,1.793,-0.468575,-0.308307,1.78548
1770241768.88361,0,1.00056,0.0378409,1.79471,-0.469093,-0.249343,1.78128
1770241745.45218,0,-1.19703,0.086361,1.825,-0.469196,1.94825,1.72411
1770241768.07576,1,1.05699,0.0289684,1.7892,-0.469329,-0.30577,1.79172
1770241746.75574,0,-0.821117,0.0876875,1.82484,-0.469704,1.57234,1.72304
1770241768.15734,1,1.05436,0.0300723,1.78911,-0.469965,-0.303144,1.79082
1770241768.22176,1,1.05828,0.0339414,1.79088,-0.470393,-0.307067,1.78659
1770241745.78456,1,-1.1015,0.0830827,1.82114,-0.470794,1.85272,1.72889
1770241747.1449,0,-0.858224,0.0793782,1.81829,-0.471196,1.60944,1.73353
1770241768.38472,1,1.05497,0.0344425,1.79022,-0.471212,-0.303749,1.78648
1770241747.01999,0,-0.859511,0.0845018,1.821,-0.471441,1.61073,1.72773
1770241768.84118,1,1.00765,0.0388537,1.7922,-0.471769,-0.256434,1.78168
1770241747.07094,0,-0.857784,0.081543,1.81886,-0.471796,1.609,1.73137
1770241745.95496,1,-1.04978,0.088777,1.82317,-0.471881,1.801,1.72295
1770241746.65164,1,-0.807095,0.0883424,1.82269,-0.471882,1.55831,1.72357
1770241746.62353,1,-0.809937,0.0899522,1.8235,-0.471995,1.56115,1.72177
1770241746.52074,1,-0.825582,0.0922018,1.82481,-0.47201,1.5768,1.71916
1770241745.92257,1,-1.06517,0.0877586,1.82236,-0.472072,1.81639,1.72423
1770241745.75697,1,-1.10758,0.0826461,1.81936,-0.47212,1.85879,1.73016
1770241747.0859,0,-0.857313,0.0814989,1.81786,-0.472636,1.60853,1.73191
1770241746.58886,1,-0.815222,0.089901,1.82263,-0.472729,1.56644,1.72225
1770241768.52266,1,1.05115,0.0402911,1.79157,-0.473003,-0.299932,1.78075
1770241746.12146,1,-0.977816,0.0898819,1.82241,-0.473033,1.72903,1.72238
1770241745.8401,1,-1.08235,0.0840541,1.81886,-0.473242,1.83356,1.7292
1770241745.88811,1,-1.07123,0.0865364,1.81983,-0.473644,1.82245,1.72657
1770241768.55439,1,1.05271,0.0424014,1.79186,-0.47382,-0.301497,1.77879
1770241746.41833,1,-0.845551,0.0946765,1.82406,-0.473923,1.59677,1.7174
1770241746.47573,1,-0.828156,0.0950051,1.82364,-0.474437,1.57937,1.71733
1770241746.55385,1,-0.81695,0.091522,1.82127,-0.474721,1.56816,1.72154
1770241746.07959,1,-0.992128,0.0907576,1.82088,-0.474813,1.74334,1.7224
1770241746.94508,0,-0.852162,0.0830177,1.816,-0.475002,1.60338,1.73154
1770241745.51029,0,-1.18484,0.08944,1.81975,-0.475272,1.93606,1.7241
1770241746.32112,1,-0.877506,0.0925239,1.82113,-0.47539,1.62872,1.72074
1770241745.58694,0,-1.17334,0.0894157,1.81933,-0.47561,1.92455,1.72433
1770241746.90367,0,-0.850982,0.0849044,1.81613,-0.475846,1.6022,1.72985
1770241768.71983,0,1.03157,0.04375,1.79022,-0.475929,-0.280353,1.77845
1770241746.38676,1,-0.85541,0.0926983,1.81994,-0.47649,1.60662,1.72119
1770241746.28078,1,-0.889455,0.0931268,1.81967,-0.47697,1.64067,1.72096
1770241768.6176,1,1.04005,0.0393308,1.786,-0.477336,-0.288839,1.78439
1770241768.44127,1,1.04919,0.0374831,1.78488,-0.477367,-0.297975,1.78656
1770241745.98862,1,-1.03183,0.0901479,1.81725,-0.477666,1.78305,1.72475
1770241768.47995,1,1.0492,0.0381114,1.78488,-0.477684,-0.297985,1.78601
1770241746.85583,0,-0.846734,0.0834808,1.81238,-0.478361,1.59795,1.73297
1770241746.98827,0,-0.85301,0.0840939,1.8125,-0.478567,1.60422,1.73238
1770241745.55369,0,-1.17574,0.0892127,1.81533,-0.478963,1.92695,1.72653
1770241746.82241,0,-0.845662,0.0853527,1.81275,-0.478981,1.59687,1.73116
1770241746.71248,0,-0.841358,0.088004,1.813,-0.4801,1.59257,1.72875
1770241746.19957,0,-0.951813,0.0929245,1.81583,-0.480233,1.70302,1.72307
1770241745.62245,0,-1.1647,0.0891426,1.81367,-0.480357,1.91591,1.72743
1770241768.67912,1,1.03813,0.046896,1.7865,-0.480725,-0.286917,1.77761
1770241746.78993,0,-0.843509,0.0873758,1.81167,-0.480936,1.59472,1.72996
1770241768.58825,0,1.04251,0.0411274,1.78288,-0.480939,-0.291305,1.78442
1770241768.75626,1,1.02494,0.0463397,1.78533,-0.481462,-0.27373,1.77868
1770241746.15483,0,-0.969915,0.092773,1.81405,-0.481708,1.72112,1.7241
1770241746.0177,0,-1.02939,0.0944334,1.81478,-0.481961,1.7806,1.7223
1770241746.21802,0,-0.931205,0.0931481,1.81352,-0.482317,1.68241,1.72404
1770241746.65153,0,-0.8405,0.0877904,1.80878,-0.483636,1.59171,1.73106
1770241746.35524,0,-0.875254,0.0936246,1.81204,-0.483792,1.62646,1.72438
1770241768.78703,1,1.0214,0.0471148,1.78245,-0.484341,-0.270193,1.77946
1770241745.6568,0,-1.15702,0.0888434,1.8075,-0.485523,1.90823,1.7308
1770241746.62345,0,-0.843157,0.0900732,1.80738,-0.486002,1.59436,1.7298
1770241746.58877,0,-0.846234,0.0893773,1.806,-0.48684,1.59744,1.7311
1770241746.47566,0,-0.863183,0.095055,1.80775,-0.488209,1.61439,1.72531
1770241746.52067,0,-0.856744,0.0944108,1.80725,-0.48831,1.60795,1.72612
1770241745.69974,0,-1.15146,0.0917075,1.8054,-0.488777,1.90267,1.72939
1770241745.72232,0,-1.14511,0.091595,1.8032,-0.490615,1.89631,1.7306
1770241746.41817,0,-0.875881,0.0948115,1.80325,-0.491981,1.62708,1.72779
1770241746.38671,0,-0.885165,0.0947394,1.802,-0.493031,1.63637,1.72849
1770241746.55378,0,-0.846774,0.0919944,1.8,-0.493341,1.59797,1.73187
1770241746.28069,0,-0.925073,0.0972663,1.80263,-0.493799,1.67627,1.72599
1770241746.07949,0,-1.02404,0.0963035,1.80143,-0.494424,1.77524,1.72743
1770241746.32105,0,-0.90996,0.0962774,1.80071,-0.494937,1.66116,1.72781
1770241745.75687,0,-1.14031,0.093339,1.79875,-0.495332,1.8915,1.73134
1770241745.78448,0,-1.13228,0.0945292,1.79775,-0.49679,1.88347,1.73081
1770241746.12137,0,-1.00437,0.0962972,1.79625,-0.498876,1.75557,1.73005
1770241745.95487,0,-1.07986,0.100642,1.79675,-0.500697,1.83105,1.72604
1770241745.92247,0,-1.09026,0.095857,1.793,-0.501527,1.84145,1.73207
1770241745.88801,0,-1.10375,0.0941986,1.7915,-0.501996,1.85495,1.73426
1770241745.84002,0,-1.11359,0.0942014,1.7915,-0.502005,1.86478,1.73425
1770241745.98851,0,-1.065,0.0979424,1.7925,-0.502992,1.8162,1.73052
1770241424.25094,0,-0.856143,-0.378201,1.263,-0.719515,1.60716,2.40885
1770241419.80372,0,-0.855465,-0.377902,1.262,-0.720529,1.60648,2.40909
