timestamp,u,v,w,h,latency_ms,frame_drop
1779237391.292295,409,88,86,111,3.68,0.0
1779237391.39229,409,88,86,111,3.68,0.0
1779237391.4922867,410,88,86,110,0.29,0.0
1779237391.592277,410,88,86,110,0.29,0.0
1779237391.6922827,410,88,86,110,0.29,0.0
1779237391.7923167,410,87,86,109,0.27,0.0
1779237391.8922834,410,87,86,109,0.27,0.0
1779237391.9922016,410,87,86,109,0.27,0.0
1779237392.0923016,411,87,86,110,0.29,0.0
1779237392.192283,411,87,86,110,0.29,0.0
1779237392.292273,411,87,86,110,0.29,0.0
1779237392.3922973,411,86,85,110,1.55,0.0
1779237392.4922752,411,86,85,110,1.55,0.0
1779237392.5922995,411,86,85,110,1.55,0.0
1779237392.6922548,411,86,85,110,1.55,0.0
1779237392.792317,411,86,85,110,1.55,0.0
1779237392.8923151,411,86,85,110,1.55,0.0
1779237392.9923096,411,86,85,110,0.26,0.0
1779237393.094221,411,86,85,110,0.26,0.0
