timestamp,u,v,w,h,latency_ms,frame_drop
1779237373.7718453,366,106,96,96,0.18,0.0
1779237373.8718534,366,106,96,96,3.76,0.0
1779237373.9718504,364,106,96,96,0.19,0.0
1779237374.0718508,363,107,98,98,0.16,0.0
1779237374.1718493,361,107,98,98,0.15,0.0
1779237374.2718685,359,107,98,98,0.15,0.0
1779237374.371784,355,105,94,94,0.14,0.0
1779237374.4718387,349,107,98,98,0.25,0.0
1779237374.5718622,347,109,98,98,0.19,0.0
1779237374.6718576,342,110,100,100,0.19,0.0
1779237374.7718508,343,107,98,98,0.19,0.0
1779237374.8718615,348,104,100,100,0.2,0.0
1779237374.97184,359,103,102,102,0.17,0.0
1779237375.0718725,368,98,100,100,0.2,0.0
1779237375.171863,383,93,102,102,0.12,0.0
1779237375.2718556,402,84,104,104,0.2,0.0
1779237375.371867,419,81,106,106,8.09,0.0
1779237375.471845,433,75,106,106,0.17,0.0
1779237375.5718434,445,71,110,110,0.16,0.0
1779237375.6718614,446,70,108,108,0.12,0.0
1779237375.7718558,443,67,110,110,0.14,0.0
1779237375.8718498,439,67,110,110,1.01,0.0
1779237375.9718251,434,66,108,108,0.15,0.0
1779237376.0718317,432,66,108,108,0.15,0.0
1779237376.1718352,428,68,108,108,0.19,0.0
1779237376.2718449,424,66,104,104,0.14,0.0
1779237376.371832,423,65,102,102,0.15,0.0
1779237376.4717946,414,66,108,108,0.19,0.0
1779237376.571858,405,67,102,102,0.18,0.0
1779237376.6718578,402,68,108,108,0.14,0.0
1779237376.7718596,402,68,108,108,0.14,0.0
1779237376.8718536,402,68,108,108,0.14,0.0
1779237376.9718544,402,68,108,108,0.14,0.0
1779237377.0718658,398,66,108,108,0.16,0.0
1779237377.1750581,404,70,104,104,0.14,0.0
1779237377.2723513,404,70,104,104,0.14,0.0
1779237377.372417,404,70,104,104,0.14,0.0
1779237377.4746404,406,62,104,104,0.18,0.0
1779237377.5724578,405,63,110,110,0.18,0.0
1779237377.6731238,406,64,104,104,0.49,0.0
1779237377.7736058,412,62,108,108,0.16,0.0
1779237377.8741262,412,62,104,104,0.17,0.0
1779237377.971859,412,60,104,104,0.16,0.0
1779237378.071858,413,63,110,110,0.18,0.0
1779237378.1718612,413,63,110,110,0.16,0.0
1779237378.2718546,414,62,108,108,0.17,0.0
1779237378.37186,414,62,108,108,0.25,0.0
1779237378.4718575,416,64,108,108,0.17,0.0
1779237378.5718496,416,64,108,108,0.14,0.0
1779237378.6718516,416,64,108,108,0.16,0.0
1779237378.771843,416,64,108,108,0.15,0.0
1779237378.8718455,416,64,108,108,0.15,0.0
1779237378.971835,414,62,104,104,0.17,0.0
1779237379.071852,415,63,106,106,0.16,0.0
1779237379.1718512,415,63,106,106,0.13,0.0
1779237379.271854,414,64,108,108,0.16,0.0
